timestamp,energy_consumption,temperature,humidity,occupancy,is_weekend,is_holiday,hour_of_day,day_of_year
2020-03-12 00:00:00,59.4228476418647,29.962885642973237,59.618034848290776,23,False,False,0,72
2020-03-12 01:00:00,55.76293504354782,34.994837146277774,45.12290831188884,23,False,False,1,72
2020-03-12 02:00:00,60.74699665269917,32.524322126293534,49.678198143708805,19,False,False,2,72
2020-03-12 03:00:00,67.28707664630414,29.546987491797307,51.8799376732145,17,False,False,3,72
2020-03-12 04:00:00,75.33738715887293,32.51149008586734,55.512241682687616,28,False,False,4,72
2020-03-12 05:00:00,72.63771272776226,30.812432030054335,50.68950539554813,30,False,False,5,72
2020-03-12 06:00:00,73.28632168059507,36.310483141481605,51.426559612470044,18,False,False,6,72
2020-03-12 07:00:00,67.38910863653855,34.92907370443151,48.84555520992793,22,False,False,7,72
2020-03-12 08:00:00,68.61139445046608,36.558443849029196,44.65374022374291,16,False,False,8,72
2020-03-12 09:00:00,86.8342572430194,35.37427655496947,47.53646253944931,83,False,False,9,72
2020-03-12 10:00:00,84.70709061101138,29.510130584111767,61.024722770011806,77,False,False,10,72
2020-03-12 11:00:00,77.94250401247176,29.83561748167937,53.545170473279036,75,False,False,11,72
2020-03-12 12:00:00,72.63971264765127,31.38249054206374,50.33413093220729,85,False,False,12,72
2020-03-12 13:00:00,66.71730924880887,32.66038654842369,58.56949544434953,79,False,False,13,72
2020-03-12 14:00:00,78.36469015441367,29.273907585869726,53.94076844598546,87,False,False,14,72
2020-03-12 15:00:00,78.69044620522142,24.240306619396435,60.194039616427666,84,False,False,15,72
2020-03-12 16:00:00,68.10657092714496,22.55863388071721,70.99928502478787,71,False,False,16,72
2020-03-12 17:00:00,48.05630454571798,26.71651009193812,53.60356620829626,16,False,False,17,72
2020-03-12 18:00:00,46.64337998102529,24.058694195036747,70.40237600598702,14,False,False,18,72
2020-03-12 19:00:00,54.18881511309701,24.02277478589338,65.7086696864397,4,False,False,19,72
2020-03-12 20:00:00,44.29542217199265,23.842301161371694,56.9788883300099,7,False,False,20,72
2020-03-12 21:00:00,47.24472136333854,28.82942206471622,54.372607636719344,12,False,False,21,72
2020-03-12 22:00:00,41.59903999570907,26.79242554477295,62.544968068768334,2,False,False,22,72
2020-03-12 23:00:00,58.713487799925694,31.061517906500256,49.82293483128406,19,False,False,23,72
2020-03-13 00:00:00,55.6129783429436,30.214697736497108,52.003554550757826,22,False,False,0,73
2020-03-13 01:00:00,53.28007758118771,34.607858872156946,45.92011232430806,21,False,False,1,73
2020-03-13 02:00:00,60.69381643478425,30.00878979000013,52.713754259806635,21,False,False,2,73
2020-03-13 03:00:00,75.00563874159451,32.976841409537094,48.09021675760709,20,False,False,3,73
2020-03-13 04:00:00,76.98682631989571,39.28486892938994,39.77278665991294,21,False,False,4,73
2020-03-13 05:00:00,63.593561685021186,30.91937960436105,52.1356247527363,31,False,False,5,73
2020-03-13 06:00:00,74.06039921603295,34.434893754970865,52.47070653338205,15,False,False,6,73
2020-03-13 07:00:00,58.86031553710718,32.198584583463735,55.77987564762238,27,False,False,7,73
2020-03-13 08:00:00,66.59078692040495,34.081594297764866,44.88296513637268,17,False,False,8,73
2020-03-13 09:00:00,76.32880053100902,32.033666841675306,58.78211646248918,73,False,False,9,73
2020-03-13 10:00:00,89.48650591731007,33.0562180573261,50.23046377750099,100,False,False,10,73
2020-03-13 11:00:00,83.65104726536389,30.896922977251293,47.00219813456758,62,False,False,11,73
2020-03-13 12:00:00,80.57064606123656,31.742193542508716,41.5663673256306,76,False,False,12,73
2020-03-13 13:00:00,78.21188846643895,25.59009454579028,59.90364376346314,70,False,False,13,73
2020-03-13 14:00:00,70.95081444342816,27.838886763922275,53.534159608496566,62,False,False,14,73
2020-03-13 15:00:00,73.40426066767807,25.87867596158663,58.12910864309631,87,False,False,15,73
2020-03-13 16:00:00,66.19904862194427,23.852157731951337,62.1295798773273,73,False,False,16,73
2020-03-13 17:00:00,49.58890441209955,26.20760432382742,54.48616942371389,10,False,False,17,73
2020-03-13 18:00:00,52.22434104522122,25.670391847196388,60.415049827534574,25,False,False,18,73
2020-03-13 19:00:00,49.240018413064824,25.970241789980534,63.36033631415828,2,False,False,19,73
2020-03-13 20:00:00,45.18816527246649,22.704432738004243,65.32104343411874,18,False,False,20,73
2020-03-13 21:00:00,53.290106507089796,26.49397074378566,65.62477905981834,6,False,False,21,73
2020-03-13 22:00:00,47.24899678569001,27.29664467673931,59.79828478588482,8,False,False,22,73
2020-03-13 23:00:00,54.45666458895987,29.070242743019772,49.19862809640784,17,False,False,23,73
2020-03-14 00:00:00,58.18176009854878,26.794372694143263,61.09946934808669,8,True,False,0,74
2020-03-14 01:00:00,63.63056936781018,32.62813454790137,44.29153977371366,26,True,False,1,74
2020-03-14 02:00:00,63.7102122700071,30.70669433244263,51.310627480043166,19,True,False,2,74
2020-03-14 03:00:00,72.05425159336006,32.67492072928529,52.432421529251165,33,True,False,3,74
2020-03-14 04:00:00,66.70983619279127,31.726169086206603,56.742294734033344,2,True,False,4,74
2020-03-14 05:00:00,66.23426015795268,32.116466316169316,49.49285706790867,2,True,False,5,74
2020-03-14 06:00:00,74.54818210725509,35.54087210885638,42.742157672638186,14,True,False,6,74
2020-03-14 07:00:00,72.1292814020801,34.01402595341342,49.485881405833375,17,True,False,7,74
2020-03-14 08:00:00,70.09719542436747,34.02292566380978,45.99143487018001,9,True,False,8,74
2020-03-14 09:00:00,65.20320500690515,34.75738741129534,49.39475787963682,10,True,False,9,74
2020-03-14 10:00:00,65.47339326625173,34.13058223210182,57.91937299310465,19,True,False,10,74
2020-03-14 11:00:00,62.26461479702131,31.454912850855465,47.739555347173095,9,True,False,11,74
2020-03-14 12:00:00,58.704965407791775,32.025784070395844,50.07478450700653,42,True,False,12,74
2020-03-14 13:00:00,60.59944936316998,24.10609426527646,63.10473516644847,54,True,False,13,74
2020-03-14 14:00:00,63.219540545010055,25.528725327960323,59.26808769651212,44,True,False,14,74
2020-03-14 15:00:00,67.7438471699652,24.626597072848046,64.50918824640975,53,True,False,15,74
2020-03-14 16:00:00,70.59374500591034,25.64757376799383,61.30399472860494,36,True,False,16,74
2020-03-14 17:00:00,55.89187920875053,24.788108832868584,68.32323279959476,40,True,False,17,74
2020-03-14 18:00:00,61.34346314044394,26.00585565115218,53.14609160618018,22,True,False,18,74
2020-03-14 19:00:00,61.89602475926502,22.760240975353124,71.3792527930737,18,True,False,19,74
2020-03-14 20:00:00,45.43714766883967,22.331461005977502,69.2350245725569,10,True,False,20,74
2020-03-14 21:00:00,55.78458143124023,25.341988258774325,64.08761585896015,13,True,False,21,74
2020-03-14 22:00:00,52.654370743139125,28.521172605726505,53.384153510660354,20,True,False,22,74
2020-03-14 23:00:00,62.65356726670175,27.651896919311813,65.33784080828806,12,True,False,23,74
2020-03-15 00:00:00,59.44514350437175,26.97010592552478,55.21603204287857,2,True,False,0,75
2020-03-15 01:00:00,66.46746743003611,31.545655340164128,44.727689200843635,6,True,False,1,75
2020-03-15 02:00:00,68.57523491686203,30.61439358003479,65.13012945147324,9,True,False,2,75
2020-03-15 03:00:00,60.51108993299127,30.34901345814806,47.772905818706036,6,True,False,3,75
2020-03-15 04:00:00,63.50082836339364,34.65915456532763,49.78231691660962,13,True,False,4,75
2020-03-15 05:00:00,59.981531066313956,30.055582089706576,56.24632288727707,6,True,False,5,75
2020-03-15 06:00:00,73.12066073623868,35.51630444599324,48.415211054129195,21,True,False,6,75
2020-03-15 07:00:00,63.275842217546476,34.47915979042667,46.05176125612449,9,True,False,7,75
2020-03-15 08:00:00,70.4235257939988,30.901855666805844,49.0377813301024,12,True,False,8,75
2020-03-15 09:00:00,63.23671683065967,35.223330416874965,39.21936813521938,8,True,False,9,75
2020-03-15 10:00:00,64.12362570803742,35.495632338947004,41.9997639780538,10,True,False,10,75
2020-03-15 11:00:00,58.84152595443694,30.505556468767217,41.13643137898448,7,True,False,11,75
2020-03-15 12:00:00,61.39393764111656,31.43599187801923,57.082534665204605,27,True,False,12,75
2020-03-15 13:00:00,65.34832095886995,31.199001073904736,53.91088053662408,32,True,False,13,75
2020-03-15 14:00:00,62.585667896516455,25.75531449701593,60.042816098726355,28,True,False,14,75
2020-03-15 15:00:00,55.087574971745994,25.18244472955886,56.117430048267074,36,True,False,15,75
2020-03-15 16:00:00,59.81254204438368,26.420907990157318,59.2184240059232,39,True,False,16,75
2020-03-15 17:00:00,50.52880997965694,24.884495891990994,61.4326019767604,34,True,False,17,75
2020-03-15 18:00:00,53.50418570608476,25.452539199537366,49.68111382170639,38,True,False,18,75
2020-03-15 19:00:00,60.93827175246464,27.063242561423163,73.53375175444174,38,True,False,19,75
2020-03-15 20:00:00,45.27404051199184,26.152869535347072,60.4757622009375,2,True,False,20,75
2020-03-15 21:00:00,60.54447383050652,27.147947252296042,52.676644950230596,15,True,False,21,75
2020-03-15 22:00:00,53.41632623767067,29.680062119632336,52.37819600874181,16,True,False,22,75
2020-03-15 23:00:00,57.27861834682026,28.564610921030166,62.75158760432286,16,True,False,23,75
2020-03-16 00:00:00,64.86424154199055,29.910715910908124,53.49289089235354,16,False,False,0,76
2020-03-16 01:00:00,71.26592552086662,31.452421979842896,51.34543264379373,6,False,False,1,76
2020-03-16 02:00:00,76.65994995247335,32.96264780406679,51.172933331013255,17,False,False,2,76
2020-03-16 03:00:00,68.57100889071219,34.07127819075942,45.22770863117778,14,False,False,3,76
2020-03-16 04:00:00,61.90855182707632,34.476331358124604,35.076939732754035,5,False,False,4,76
2020-03-16 05:00:00,68.03038002614393,35.289047813802284,45.175657148146705,13,False,False,5,76
2020-03-16 06:00:00,66.23994010103543,34.48106444267084,41.427653092529,10,False,False,6,76
2020-03-16 07:00:00,73.691556256567,35.46254890290997,48.974889902593524,15,False,False,7,76
2020-03-16 08:00:00,65.44157032665899,36.80832107522933,53.30737573567951,13,False,False,8,76
2020-03-16 09:00:00,89.12094584832018,36.63284148801979,44.22326636992537,81,False,False,9,76
2020-03-16 10:00:00,71.35815667385687,29.417251361467407,58.93753130880982,66,False,False,10,76
2020-03-16 11:00:00,72.50181963444867,29.209862280643954,56.79211635007958,48,False,False,11,76
2020-03-16 12:00:00,80.9114463587422,29.760346560358453,51.17776104593027,98,False,False,12,76
2020-03-16 13:00:00,63.1246462601389,28.49399903822327,57.9987393000988,66,False,False,13,76
2020-03-16 14:00:00,82.00915462079318,30.13278784873032,53.47289909730175,92,False,False,14,76
2020-03-16 15:00:00,74.43017321636883,24.746902622144454,57.18707873924872,100,False,False,15,76
2020-03-16 16:00:00,64.19459719435321,22.88855465327412,62.430980572404266,67,False,False,16,76
2020-03-16 17:00:00,45.44081135415112,23.01068918286173,64.09966230795638,16,False,False,17,76
2020-03-16 18:00:00,56.20328978763633,25.047874024382143,65.13971720307643,9,False,False,18,76
2020-03-16 19:00:00,48.845065401009606,24.177047915162266,55.44923786684804,12,False,False,19,76
2020-03-16 20:00:00,55.386645009172796,25.186168742006437,67.04141470791376,20,False,False,20,76
2020-03-16 21:00:00,51.775101627920094,24.234304315458125,67.87754630036993,15,False,False,21,76
2020-03-16 22:00:00,61.05843382389672,24.54339496600952,60.80588370605969,26,False,False,22,76
2020-03-16 23:00:00,44.77456604767782,29.506881357939513,49.21556449761196,11,False,False,23,76
2020-03-17 00:00:00,60.45638086983301,26.818930595666906,63.25562353247329,7,False,False,0,77
2020-03-17 01:00:00,67.92516891313281,32.76880276178817,53.547201372622645,34,False,False,1,77
2020-03-17 02:00:00,58.681394264517834,36.41486042945952,45.553496598780605,4,False,False,2,77
2020-03-17 03:00:00,71.97792713508063,36.502729997744446,45.6820554323942,8,False,False,3,77
2020-03-17 04:00:00,68.8861070310096,36.06267020389917,49.28344966080547,22,False,False,4,77
2020-03-17 05:00:00,67.6938572956712,33.56352040906865,42.2808703194713,18,False,False,5,77
2020-03-17 06:00:00,77.89707279552745,34.26586243145793,54.18783626401941,22,False,False,6,77
2020-03-17 07:00:00,66.71797455672366,32.280737019852246,42.60519231824151,26,False,False,7,77
2020-03-17 08:00:00,63.96449110368749,35.565755987450984,34.6148670232745,24,False,False,8,77
2020-03-17 09:00:00,77.17203427438487,31.687324923250472,50.97020668413456,84,False,False,9,77
2020-03-17 10:00:00,85.85275117378704,34.50973238382511,53.23801896217905,59,False,False,10,77
2020-03-17 11:00:00,78.17753022227542,30.865442049007175,56.343169239937026,67,False,False,11,77
2020-03-17 12:00:00,62.97005702233855,30.056973082390638,58.302629455887256,82,False,False,12,77
2020-03-17 13:00:00,55.10230632203428,24.69934818375058,57.38213678601996,62,False,False,13,77
2020-03-17 14:00:00,70.65536008910834,28.934508528283214,44.93896371561014,77,False,False,14,77
2020-03-17 15:00:00,70.95266437459051,26.56414521223786,57.16663026914177,72,False,False,15,77
2020-03-17 16:00:00,74.9089872438432,24.52796471278712,70.59491058786878,78,False,False,16,77
2020-03-17 17:00:00,51.275272787344065,22.17367944228715,71.12862269838271,14,False,False,17,77
2020-03-17 18:00:00,44.84468822005215,22.382418566103098,74.02336929525298,13,False,False,18,77
2020-03-17 19:00:00,45.02400255552469,27.08078112819215,52.766331052393355,14,False,False,19,77
2020-03-17 20:00:00,43.44814041990898,25.499281349303317,62.26476585412241,9,False,False,20,77
2020-03-17 21:00:00,44.16089067485877,25.747514383897975,58.18731835613057,0,False,False,21,77
2020-03-17 22:00:00,54.8592849786116,26.53497966177162,64.24347603640594,10,False,False,22,77
2020-03-17 23:00:00,66.8632166998682,29.75006945078877,60.368575093095636,6,False,False,23,77
2020-03-18 00:00:00,53.83234408539177,31.31527317645005,53.691690758873285,6,False,False,0,78
2020-03-18 01:00:00,62.97209512445893,31.326730845333834,48.187029858778494,22,False,False,1,78
2020-03-18 02:00:00,65.97752433743543,31.5750356417458,52.75258474872393,18,False,False,2,78
2020-03-18 03:00:00,58.60400335518836,33.89034723592124,48.48013975663121,2,False,False,3,78
2020-03-18 04:00:00,65.64752365341349,33.8885480870694,48.69238606970394,0,False,False,4,78
2020-03-18 05:00:00,68.8683965592977,35.429887455934185,56.552440789193696,20,False,False,5,78
2020-03-18 06:00:00,71.08848442871917,34.34812242519091,43.545981789737326,5,False,False,6,78
2020-03-18 07:00:00,69.27871661726658,33.82384143288146,51.25710228885072,10,False,False,7,78
2020-03-18 08:00:00,75.56494386895332,33.37158649068394,50.00342298130035,14,False,False,8,78
2020-03-18 09:00:00,92.2822012203976,34.289784815812375,48.40639343248832,66,False,False,9,78
2020-03-18 10:00:00,96.2778054482833,31.898677004233406,51.48333934393374,100,False,False,10,78
2020-03-18 11:00:00,87.2119832560977,33.54545845869338,54.23156949450669,85,False,False,11,78
2020-03-18 12:00:00,75.79645398423564,27.828657416553497,58.95897603811426,75,False,False,12,78
2020-03-18 13:00:00,75.36186427692397,28.2338794217186,57.85357320748802,66,False,False,13,78
2020-03-18 14:00:00,72.42426553664865,25.47773019885635,68.01051255738865,76,False,False,14,78
2020-03-18 15:00:00,70.4028745502073,25.12243095622933,68.84447810040169,82,False,False,15,78
2020-03-18 16:00:00,60.17848654590657,27.225139750610303,50.2927494265858,70,False,False,16,78
2020-03-18 17:00:00,56.16624254343933,27.498378603204443,64.02673431080282,25,False,False,17,78
2020-03-18 18:00:00,43.68941048542636,27.420436051636,41.9392624925395,14,False,False,18,78
2020-03-18 19:00:00,48.418724775908466,23.084414177888526,60.05830366772081,19,False,False,19,78
2020-03-18 20:00:00,49.18265837112698,21.32681123087066,70.1790861542407,17,False,False,20,78
2020-03-18 21:00:00,41.37330471649886,26.13918407783769,59.472814591864186,22,False,False,21,78
2020-03-18 22:00:00,52.470905985379886,29.17858020569001,66.3200095386227,7,False,False,22,78
2020-03-18 23:00:00,47.57254861568511,29.025665909765394,44.0776656500559,2,False,False,23,78
2020-03-19 00:00:00,57.3669293211075,28.171469518141432,51.70482420842342,18,False,False,0,79
2020-03-19 01:00:00,75.19352521461236,34.51032100893848,49.48247010482967,32,False,False,1,79
2020-03-19 02:00:00,68.75246437923563,36.821915743127065,50.27906254821263,25,False,False,2,79
2020-03-19 03:00:00,70.169871008318,31.309399400132175,60.299225771130374,25,False,False,3,79
2020-03-19 04:00:00,65.59906272877762,34.92825360703907,54.361050549610425,17,False,False,4,79
2020-03-19 05:00:00,65.00391116871323,35.421622748370936,43.73934917935316,22,False,False,5,79
2020-03-19 06:00:00,77.72542110433585,37.309526085635426,46.054854666537544,21,False,False,6,79
2020-03-19 07:00:00,68.00811882579718,32.43595872215872,56.198206013730186,22,False,False,7,79
2020-03-19 08:00:00,75.06336090916938,35.163696072684665,41.379830226650895,28,False,False,8,79
2020-03-19 09:00:00,84.8604470765507,32.83818435709002,49.25615092158029,72,False,False,9,79
2020-03-19 10:00:00,80.88066509243052,31.204362063868004,62.3786981623993,61,False,False,10,79
2020-03-19 11:00:00,80.20711151598975,29.684699621139192,60.767647731852094,75,False,False,11,79
2020-03-19 12:00:00,93.22299634402621,27.825785115103074,64.38409371329335,97,False,False,12,79
2020-03-19 13:00:00,80.23721814501525,28.40378769473676,58.29521406631169,92,False,False,13,79
2020-03-19 14:00:00,74.47562206642046,28.836670104663757,49.40041443011699,69,False,False,14,79
2020-03-19 15:00:00,67.66376878098409,24.88953270582613,65.47719744264897,58,False,False,15,79
2020-03-19 16:00:00,72.78363277941186,24.630311316975444,59.612152302343254,100,False,False,16,79
2020-03-19 17:00:00,46.519695535974776,24.025595392123275,71.77848515800866,10,False,False,17,79
2020-03-19 18:00:00,52.0409753218222,26.41425591622299,73.29187172188111,19,False,False,18,79
2020-03-19 19:00:00,49.93210285783346,25.039816024672863,59.70259127247168,11,False,False,19,79
2020-03-19 20:00:00,47.51100685946978,27.263323830124005,58.59103463093399,0,False,False,20,79
2020-03-19 21:00:00,51.305760071801195,29.920306520289294,49.0343909857344,22,False,False,21,79
2020-03-19 22:00:00,65.71379515755089,26.739343761419775,62.80819870661317,21,False,False,22,79
2020-03-19 23:00:00,50.303702538575806,25.311857110468274,57.943060704009696,16,False,False,23,79
2020-03-20 00:00:00,64.01910435094881,30.962799489066224,52.39795303797209,14,False,False,0,80
2020-03-20 01:00:00,63.78580133142904,28.129604919918194,52.526296754044544,18,False,False,1,80
2020-03-20 02:00:00,55.364899104873416,32.48577271267788,49.678525569786615,12,False,False,2,80
2020-03-20 03:00:00,57.63540536962127,32.58452399468937,52.37918128137402,26,False,False,3,80
2020-03-20 04:00:00,62.665590207124225,34.97848963970333,45.04899023712895,19,False,False,4,80
2020-03-20 05:00:00,68.03222763522159,37.20386636731262,47.751479919404765,4,False,False,5,80
2020-03-20 06:00:00,65.45056690962556,36.48571156682862,49.718198523017406,9,False,False,6,80
2020-03-20 07:00:00,61.422916898152415,33.912573496344194,42.69781220685153,15,False,False,7,80
2020-03-20 08:00:00,63.10308684367655,33.52087958487431,37.901997832547444,6,False,False,8,80
2020-03-20 09:00:00,82.54328228875862,38.753675257450375,48.65398235208255,84,False,False,9,80
2020-03-20 10:00:00,93.05806478453076,32.1039615775824,57.602104854773415,88,False,False,10,80
2020-03-20 11:00:00,79.25538429122636,30.120952465061134,46.19634675734602,100,False,False,11,80
2020-03-20 12:00:00,87.42969474852687,28.617347873967596,60.346272056240366,85,False,False,12,80
2020-03-20 13:00:00,80.81948843996992,25.030210270011818,60.85223690812802,83,False,False,13,80
2020-03-20 14:00:00,53.43247792462593,23.33612570699689,58.18927775614632,56,False,False,14,80
2020-03-20 15:00:00,66.97362081953223,26.791448795188863,64.51988241454538,82,False,False,15,80
2020-03-20 16:00:00,65.33507548010884,24.192312364240124,59.811098134300764,66,False,False,16,80
2020-03-20 17:00:00,46.03533251569816,26.539704407198112,50.08178358920141,14,False,False,17,80
2020-03-20 18:00:00,57.81129683242336,20.93874200073271,67.48333196363231,13,False,False,18,80
2020-03-20 19:00:00,49.50580426574429,22.313350217054648,61.11113662838708,18,False,False,19,80
2020-03-20 20:00:00,47.45680713427378,24.74174878064973,59.09736577956664,17,False,False,20,80
2020-03-20 21:00:00,51.182106265916396,26.42241930225779,56.587845535563766,17,False,False,21,80
2020-03-20 22:00:00,48.884414957862354,24.389643466198184,61.942525960472956,19,False,False,22,80
2020-03-20 23:00:00,53.399693900267835,31.218692611207217,57.65567198266537,9,False,False,23,80
2020-03-21 00:00:00,62.31477045776661,28.917641992875176,61.82551326985026,18,True,False,0,81
2020-03-21 01:00:00,59.25802976120584,32.65501176882289,54.5993367149291,0,True,False,1,81
2020-03-21 02:00:00,72.38054655525114,31.07006183152058,55.25236027695231,26,True,False,2,81
2020-03-21 03:00:00,61.42519438560391,33.62485170097942,50.95380970899096,11,True,False,3,81
2020-03-21 04:00:00,67.4251362424533,33.68328012801999,49.08442455709933,14,True,False,4,81
2020-03-21 05:00:00,60.30316725617468,33.306399349877644,55.07439534544191,9,True,False,5,81
2020-03-21 06:00:00,64.05421224910297,36.64780707138572,47.70505256128189,13,True,False,6,81
2020-03-21 07:00:00,73.09662046403164,29.937457629744518,61.10504012335762,7,True,False,7,81
2020-03-21 08:00:00,59.017340210253245,36.14466387056064,47.86092320413222,17,True,False,8,81
2020-03-21 09:00:00,63.9277581839772,32.03925483407512,58.35311902134053,5,True,False,9,81
2020-03-21 10:00:00,58.03174564382152,29.719528024731193,47.81105820819242,21,True,False,10,81
2020-03-21 11:00:00,55.530234206343096,27.54887872908217,58.91441961524949,10,True,False,11,81
2020-03-21 12:00:00,63.992514848945596,28.044554451342336,62.410268501594594,29,True,False,12,81
2020-03-21 13:00:00,65.24459572839696,28.18174076335344,58.3989941840339,49,True,False,13,81
2020-03-21 14:00:00,57.80616422363136,26.901368376600466,61.294930376897916,39,True,False,14,81
2020-03-21 15:00:00,58.91447568696684,27.741456468597747,62.46591225612964,55,True,False,15,81
2020-03-21 16:00:00,67.81102410719825,26.65865499732391,57.39383304018009,63,True,False,16,81
2020-03-21 17:00:00,50.12252933202091,22.735135716107337,68.05433284657704,25,True,False,17,81
2020-03-21 18:00:00,46.725345926781976,22.37458595556555,57.46212073270371,40,True,False,18,81
2020-03-21 19:00:00,57.3210820832466,22.602450720396085,63.22656038275777,52,True,False,19,81
2020-03-21 20:00:00,53.228910680322876,25.18579399583599,63.5660703244809,21,True,False,20,81
2020-03-21 21:00:00,42.40170542062139,25.631909462578555,58.50399999620188,19,True,False,21,81
2020-03-21 22:00:00,63.08043821373399,28.354339882928908,51.01591884832391,27,True,False,22,81
2020-03-21 23:00:00,56.50057088782772,30.716356961057247,51.845300400114866,26,True,False,23,81
2020-03-22 00:00:00,68.8182459590932,29.851171583901678,57.19597891669918,16,True,False,0,82
2020-03-22 01:00:00,58.465672903804794,32.22373044149968,49.88124449944038,20,True,False,1,82
2020-03-22 02:00:00,57.299210810458185,31.93169377031416,51.21647374541751,16,True,False,2,82
2020-03-22 03:00:00,64.34810444686994,37.81075102519671,36.98291230399817,19,True,False,3,82
2020-03-22 04:00:00,69.29598153106298,34.711751752303854,48.00588693209192,26,True,False,4,82
2020-03-22 05:00:00,66.96693946110526,34.86691886166472,36.66417522589754,16,True,False,5,82
2020-03-22 06:00:00,70.1432960846479,38.50328312230929,47.27245073386557,26,True,False,6,82
2020-03-22 07:00:00,52.29047364386177,31.8054646804026,41.92868592546628,0,True,False,7,82
2020-03-22 08:00:00,69.79206686114446,36.40730153911017,43.857588856085925,8,True,False,8,82
2020-03-22 09:00:00,68.79117529824273,35.5891308472788,43.341374747539085,29,True,False,9,82
2020-03-22 10:00:00,70.94485275999926,33.800014033621274,43.891929092753635,15,True,False,10,82
2020-03-22 11:00:00,59.77799762833539,32.05319236902557,52.52408488878237,20,True,False,11,82
2020-03-22 12:00:00,67.04433000075359,29.79861876107317,49.32481120867607,33,True,False,12,82
2020-03-22 13:00:00,70.62292548218609,29.948569632171527,61.37651387434257,59,True,False,13,82
2020-03-22 14:00:00,64.57560371272561,27.51134305873124,61.63640046238802,69,True,False,14,82
2020-03-22 15:00:00,64.2369969080077,26.265520984180675,56.110010313893895,55,True,False,15,82
2020-03-22 16:00:00,56.593105039082516,26.159168917630698,58.32073680684977,46,True,False,16,82
2020-03-22 17:00:00,51.420014335909215,25.619183268644054,59.63823318800732,37,True,False,17,82
2020-03-22 18:00:00,54.20638681374733,26.89299158169199,55.30206602854639,58,True,False,18,82
2020-03-22 19:00:00,52.83713504120196,23.052072741712827,72.05555629604703,30,True,False,19,82
2020-03-22 20:00:00,37.93525335006628,23.599888083254076,57.527836167327955,0,True,False,20,82
2020-03-22 21:00:00,48.52333344123782,26.558182352385927,57.94411321604877,4,True,False,21,82
2020-03-22 22:00:00,48.76587554941869,24.03941660054156,66.57190589088671,19,True,False,22,82
2020-03-22 23:00:00,52.210839596411255,28.686502358861233,51.91442704179537,2,True,False,23,82
2020-03-23 00:00:00,65.86370523941893,26.595815856813513,59.011583559471035,14,False,False,0,83
2020-03-23 01:00:00,57.03711834453884,31.89236501139152,54.216666392963525,2,False,False,1,83
2020-03-23 02:00:00,63.55827686614773,31.653802043944502,50.490449688751646,15,False,False,2,83
2020-03-23 03:00:00,60.14839570842285,31.944851238387855,54.758419758430065,8,False,False,3,83
2020-03-23 04:00:00,70.88054068457153,33.54171600119543,54.49286525013055,19,False,False,4,83
2020-03-23 05:00:00,71.17863125445027,38.476788882458166,39.44503545619919,11,False,False,5,83
2020-03-23 06:00:00,70.54217558237505,36.47686481484046,50.971827346947784,13,False,False,6,83
2020-03-23 07:00:00,75.78556197967806,34.40957529801411,43.854644336109395,27,False,False,7,83
2020-03-23 08:00:00,81.60086799755149,33.81201980700319,51.7218477040836,30,False,False,8,83
2020-03-23 09:00:00,88.67748776130503,33.69508623176872,44.05863492565804,97,False,False,9,83
2020-03-23 10:00:00,82.42890688686126,30.90157738131057,56.999254246509466,85,False,False,10,83
2020-03-23 11:00:00,93.35501348269884,30.59001783760437,49.35159450438154,85,False,False,11,83
2020-03-23 12:00:00,76.73859006521194,28.488734421303676,53.57708325993597,72,False,False,12,83
2020-03-23 13:00:00,82.12289619839052,29.65609724535333,63.14025248387138,57,False,False,13,83
2020-03-23 14:00:00,71.89846982293119,26.929320183420007,64.1847050065615,90,False,False,14,83
2020-03-23 15:00:00,68.50802681649124,26.912611886379796,54.51637203061986,87,False,False,15,83
2020-03-23 16:00:00,70.19931974728927,27.05917696932843,54.57529244752055,84,False,False,16,83
2020-03-23 17:00:00,45.96282030674609,23.400643726980434,67.4027109581268,8,False,False,17,83
2020-03-23 18:00:00,46.48103237780187,24.80903913148913,66.42985602650039,16,False,False,18,83
2020-03-23 19:00:00,45.92438062573921,25.99510133115276,51.558791150257804,0,False,False,19,83
2020-03-23 20:00:00,48.197755156541895,26.543376722403007,55.344657211182664,24,False,False,20,83
2020-03-23 21:00:00,63.835326271801684,25.334138750149094,64.29007153664998,26,False,False,21,83
2020-03-23 22:00:00,49.01103381644945,25.713876091862538,54.60917885932638,14,False,False,22,83
2020-03-23 23:00:00,58.359673191199526,28.79921948660806,62.108369132593765,19,False,False,23,83
2020-03-24 00:00:00,63.23966261979463,30.554980578939965,55.290706472673605,11,False,False,0,84
2020-03-24 01:00:00,49.034231885447895,33.26980989302618,49.40387379099108,10,False,False,1,84
2020-03-24 02:00:00,74.30442891194384,30.003429484759938,55.635515536586354,2,False,False,2,84
2020-03-24 03:00:00,73.36218596158749,35.307748716206646,50.18233069188631,14,False,False,3,84
2020-03-24 04:00:00,61.8260091020214,31.352980704524107,48.729497180507096,22,False,False,4,84
2020-03-24 05:00:00,67.0542056260358,31.504976770718663,53.433979106162724,18,False,False,5,84
2020-03-24 06:00:00,73.90319901852745,38.09425887622662,46.15133521608286,9,False,False,6,84
2020-03-24 07:00:00,70.75266706286355,32.12300476754811,58.92198149118941,12,False,False,7,84
